text;label
@alisyarief Timses masih ngotot 3 Periode, Pemilu berikutnya 2024 pengganti pemerintah berat berat;Negatif
@gatse8 Yup itu betul 3 periode utk kades ..kalau presiden cukup 2 periode kalau nambah kemaruk itu namanya...;Negatif
@aprilstation wacana 3 periode atau apa;Netral
@ariessasono @bayuatjmoredjo @Afandi_Tanjung @detikcom Asal jgn 3 periode aj;Negatif
@gatse8 Nah iti solusi 3 periode ,akhir nya terpecahkan 🙊🙊🙊🙊🙉;Positif
Pak joko aja ga mau 3 periode. Cape katanya;Negatif
@fajar17 Nambah 3 periode mbak ,kurang kenyang nih;Negatif
"@yusuf_dumdum Anaknya teriak2 tolak 3 periode. Eh, bokapnya yg pengen.
🤣🤣🤣";Positif
@nananotyou @alterxjogja Nge halu 3 periode;Negatif
@gatse8 Ya krn uu desa mengatur 3 periode. Jadi yg boleh 3 periode itu kepala desa.;Positif
@myputun Emang miskin nkri...apa lg nambah 3 periode mangkin miskin;Negatif
@AstyHaneyFanany @govindajaya4 @BEMUI_Official @TMCPoldaMetro @ListyoSigitP Mau demo isu 3 periode dan Buka data nya menko Luhut😂😅😂;Negatif
@deoctator Beli atau jokowi 3 periode;Positif
@jek___ bismillah 3 periode;Positif
@katrinrienks @MARQUEZ__93 Abis bikin narasi 3 periode, terus danain demo mahasiswa...;Netral
@detikcom Takut 2023 di bahas lagi ya masa jabatan 3 periode 😁😄;Negatif
@XIXdgmbkXIX 🤣🤭😅🤣 alamat 3 periode, ntar ada yang kesambet massal 😏😁😋;Negatif
@detikcom Selama issue gulingkan presiden sblm masa periode berakhir maka issue presiden 3 periode akan ada terus;Netral
@LurahIstana Nah...akibatnya yg dukung 3 periode pada girang nih....😂😂😂;Positif
@PutraPSidimpuan Rakyat imbau tak ada 3 periode dan beberapa periode berikutnya setelah terbukti ternyata tak becus urus negara;Negatif
@GarengHallu Jadi bingung yg mau 3 periode itu yg mana sebetulnya ya 🤭;Netral
"RABU, 20/APRIL/2022,

RESULT PASARAN BURMA
PERIODE KE - 1755 :
PRIZE 1 : 9793
PRIZE 2 : 5742
PRIZE 3 : 2932
SELAMAT KEPADA PARA PEMENANG";Netral
@CNNIndonesia Iya pak, kalau ke WC tolong digandeng pak (sudah sempoyongan kayaknya)....Gitu kok anda paksa 3 periode.. Capek pak kasihan...;Negatif
@nocontextwindah Absen yg hastag 3 periode bang;Netral
"Jokowi ngapain sih pake segala keliling pasar se Indonesia...

Bau baunya kayak persiapan 3 periode...";Positif
@cursedkidd Percoyo omongane wili koyok percoyo nek ga ngebet 3 periode;Positif
@ariefrasyad @BEMUI_Official Sdh berulang2 dibilang tak ada tambah Periode.. selalu aja demo tolek 3 priode. Heran juga liat orang2 ini.;Negatif
@Thomsidi @na_dirs Yang mencoba perpanjang masa jabatan atau nambah jabatan jadi 3 periode jelas telah melanggar konstitusi. MAKARR...;Negatif
@Mdy_Asmara1701 Partai pendukung 3 periode vs Ade Armando (buzzerrp) ... Pertandingan menarik (tonton sampai habis);Negatif
@DrTaufan1 Klo hanya tolak 3 periode percuma karena monster nya bukan boneka.boneka rusak tinggal di buang KPU Bawaslu masih milik penguasa.;Negatif
@catchmeupid 3 periode nya kaka;Positif
@AREAJULID 3 periode nya kaka;Positif
@OnlyFrens @azis_soleh makin jelas tujuan 3 periode;Positif
@aminrusyadin @gatse8 Bukan promosi 3 periode,, 😎😁;Positif
@geloraco Pantesan minta 3 periode dan penundaan pemilu...;Netral
@CNNIndonesia Cie lancarkan iparnya 3 periode;Positif
"3 periode yg gak setuju like yg setuju komen :
Monggo Netizen ku tercinta
#21AprilJokowiTumbang";Netral
@CNNIndonesia Rakyat pun di tengah harga ini itu naik malah ingin 3 periode;Negatif
@CNNIndonesia Emaknya para cebong ini😂🤣😂🤣..cebong pura2 bahagia..tambah 3 periode bong pura2nya;Negatif
@na_dirs Yg ngotot kepengen 3 periode emangnya siapa sih?;Netral
@ApriliaLin Lho sdh pasti pak Jokowi menolak. Berarti ada yg lain kepingin 3 periode. Bisa maju lagi.;Negatif
@jumianto_RK @JKDaulay___ Yaolow gedein peler sampe ke amrik, malu apa ke mak erot? Lantas merasa udah gede pengen 3 periode.;Positif
@republikaonline Kalau sdh gk mampu jangan sok sok 3 periode,;Negatif
@geloraco Sudah gagal minta tambah 3 periode;Negatif
"@democrazymedia Makanya mereka minta 3 periode !!!

Ada udang dibalik bakwan";Netral
"@Masinton beneran nanya bang.
Emg korporasi sawit ikut juga memobilisir isu 3 periode?";Netral
@geloraco Kalau 3 periode..junjungan mu si @MuhaiminIskand uring jadi capres..sia2 duit baliho...kog dablek kebablasan;Negatif
@taennyyy_ Yang ditolak 3 periode aja ya. Aduh berat wkwkwkkw;Netral
@RawonStats Mantapp....rawon 3 periode pokok e 🙏🙏;Positif
@JossBangJago @jokowi Untuk 3 periode;Positif
"@msaid_didu Kalau begitu biar Jokowi aja yg menyelesaikan hutang.
3 periode";Positif
"@taharudddin Demo 3 periode dan minyak saja

Selain itu bukan urusan kaum intelektual";Negatif
LS nympe 3 periode, udh kek jokowi aj ajg;Negatif
@nocontextwindah Ga layak 3 periode;Negatif
@geloraco Jangan cari pamordong ag dukung peresiden 3 periode,itukan hak saya;Positif
@ketutayaekayana @doArvani @Masinton Justru pada pengen move on, makanya klo ada yg pengen 3 periode kebangetan;Negatif
@Sangkuriang5551 Tak ada salahnya presiden 3 periode;Positif
"Tumbang pala kau. Lanjut 3 periode

#21AprilJokowiTumbang";Positif
@merdekadotcom Tapi membiarkan Cak Imin dan konconya terus gerilya 3 periode tuh..!;Positif
@HukumDan yg dia bilang 3 periode itu jd guyon semata kah ?;Netral
"@CNNIndonesia Pak @jokowi kalo emang bener gak akan 3 periode,dukung dong PT 0%.

Biar ada kenang²an periode kepemimpinan bapak.";Netral
"@tempodotco Jng ada yg ingin 3 periode
Sama konstitusi dibatasi 2 periode";Negatif
@Masinton Untung migor ada mengalir utk kampanye 3 periode?;Netral
Ini pada demo, emg bener2 ada rencana 3 periode? Kyknya ga semudah itu ngubah UUD 🤔😅 *beneran nanya;Netral
@ArifRachmadR Gk mbo takoni? Piye sido 3 periode?;Netral
ini bem universitas lain msh aj ngangkat isu 3 periode, basi bnr;Negatif
@cakimiNOW Yang ngusulin 3 periode termasuk guyon ga?;Netral
@yusuf_dumdum Padal kalok ada revisi bisa 3 periode,Pak SBY boleh maju lagi kan ?;Netral
@ChusnulCh__ AHY GAGAL PAHAM diksi kalimat 3 PERIODE itu tidak pernah ada , fakta takut Jokowi Menang lagi;Positif
Ketika anak IPA ditanya tentang Presiden 3 Periode, jawabanya lambang nomor atom 31;Netral
@tvOneNews Mendekati lebaran jg pengalihan isu 3 periode yg pasti;Negatif
@TforTrustMe Khusus masjun 3 ronde ehhh periode 😂;Positif
@msaid_didu Lg2 Biang kerok opung lg..PcR dia..TKA China dia.pantes lminta 3 periode.;Netral
"@PresidenKopi BELUM PUAS.....
PANTAS SAJA PADA BERWACANA PERPANJANGAN MASA JABATAN BAHKAN 3 PERIODE.";Positif
@abu_waras Begitu pun pendukungnya masih mengelu elukan bahkan minta 3 periode sebenarnya mereka itu bisa mikir ndak ya.;Negatif
@febridiansyah @firlibahuri @KPK_RI Pengen jadi wakil kalau 3 periode kayaknya.;Netral
@alisyarief Lanjutkan 3 periode...ikhas🤣🤣🤣;Positif
eh makanannya jatuh, untung belum 3 periode;Positif
@Dennysiregar7 Kaya yang minta 3 periode yah gila kuasa😃;Negatif
"isu di peradi katanya soal 3 periode
gak jauh-jauh";Netral
@selaiolip Bahas tentang perang dunia dan 3 periode y lip;Netral
"@alisyarief terima kasih pakde..
anda sangat merakyat sekali..
salam 3 periode..seumur hidup jg boleh sih";Positif
@ChusnulCh__ @aanmontte Mrk ngomong terus soal 3 periode....apakah agar SBY juga bisa nyalon? 🤣🤣🤣🤣;Netral
@jeonavia BISMILLAH RAKA-JUNI 3 PERIODE;Positif
Semua yg demo menolak 3 periode dibilangnya kadrun... wkwkwk... dungu kok diborong bang...;Negatif
"@musniumar Yg cocok itu jika dipaksa boleh 3 periode :
SBY - Anies 

Jika UUD 1945 tdk diamandemen maka peluang menang adalah:
Anies - AHY";Negatif
@firzazr Reneb, lek. Ayas berharap hal itu bisa membuat Jurgen Klopp memimpin 3 periode lagi, lek. Ini keinginan dari bawah loh, lek...;Positif
@OnlyFrens yang satu pengen 3 periode, yg satu pengen cuci tangan. rakyat nonton;Positif
@susipudjiastuti kl 3 periode apa masih ad wacana;Netral
@mohmahfudmd temen anda bilang 100jt rakyat mau 3 periode, sumbermya mana? ada etika ga?;Netral
@PresidenKopi Gmn nambah 3 periode yah makin tajir aja;Positif
@iyaalien @chelseafc_indo Jokowi 3 periode;Positif
@PartaiSocmed Penguasa bisa kalah oleh mafia. Berarti negara sudah dikusai Mafia. Ngotot 3 periode mungkinkah tekanan dari Mafia?;Negatif
@sasasayatusa_ Semoga didengar oleh mereka2 yang selalu menggoreng dan berpolemik teeus soal penundaan dan 3 periode;Netral
@Official_PAN @Partono_ADjem @DennyCagur Tetep dukung 3 periode?;Positif
3 periode boleh, asal jadi Kepala Desa.😁😂;Positif
@susipudjiastuti Trus apa tindakan ibu bagi orang yg menginginkan 3 periode.?;Positif
@loveTOBA Pdhl kl digodain, mereka mau itu ikutan 3 periode...😁😁😁;Positif
@JimlyAs Gak perlu maksa 3 periode dan gak perlu maksa turunin sebelum periode selesai...;Netral
@VIVAcoid Gue rasa,lebih bahaya buzzer dari pada isis,trus lebih berbahaya lagi orang yg dukung presiden 3 periode...😁;Positif
@democrazymedia Pantesan ada yg NGOTOT 3 PERIODE..ternyata pundi2nya makin gemug meskipun pandemik dan hutang negara 7T;Positif
@geloraco Ciri-cirinya gagal msh minta 3 periode;Negatif
@socomonejp pendukung 3 periode;Positif
"@GHrp20 @Ghurem2 Ini juga wacana 3 periode..padahal P. Jokowi dengan jelas tidak mau..
Ada apa..";Negatif
@sweetmilkcheese Iya biar bs 3 periode wkkw;Positif
@KangbungkusNasi Mangap 3 periode😂;Positif
@RamliRizal Kalo di sini kebalikan malah disuruh 3 periode;Positif
@Ode84 Ini test niy ya.. lama2 demokrat stuju 3 periode, pepo yg ikutan...🤣🤣🤣;Positif
@detikcom Berarti ada kaitanya sama cak imin imin itu ya.. dah dia yg punya ide 3 periode mentrinya dari partai mana itu;Positif
@sysabrina__ Jadi tetep 3 periode ga nih ka?;Negatif
@JossBangJago Menimbun harta lah juga menyengsarakan rakyat. Apalagi kalau jadi 3 periode sekalian mau bubarkan NKRI jadi PKI;Negatif
@cakimiNOW Salam 3 periode cak...;Positif
"@MrsRachelIn @Herzaky__MP @jokowi Yg pengen 3 periode siapa, yg didemo p Jokowi.
🤣🤣🤣";Netral
@DiajengLrst Salam 3 periode;Positif
@moonareas Enggak sekalian isu presiden 3 periode;Positif
@JossBangJago @jokowi buat memperpanjang jabatan jadi 3 periode laaah;Positif
@DeningCarlo Ini dah big data 3 periode itu de 🤣🤣🤣🤣;Netral
@penikmatko_pi Baru beberapa bulan semenjak periode kedua lohh.. masih 2019 tuh. Skrg dh hmpir 3 thn, gimana kabarnya skrg?;Netral
@democrazymedia Pantesan mau 3 periode.;Positif
@Brendamisc kadrun yang nyebar isu 3 periode;Netral
@Brendamisc pakde jokowi nolak jabatan 3 periode;Negatif
@abangbelneg Kenapa rakyat ingin Pak Jokowi lanjut 3 periode? Karena berhasil membangun Indonesia;Positif
@gloomyboiiii Lanjutkan 3 periode besstiiieeehhh;Positif
@JossBangJago @jokowi Pesan buat mereka, gak becus mimpin ya harus mundur... bukan malah 3 periode, rakus amat jadi calon mayat.;Negatif
@cakar03 Makanya real president yg nafsu 3 periode, krn dia yg menang banyak;Positif
@Hasbil_Lbs pantesan ngebet 3 periode...?;Netral
@senapristian Top pokok 3 periode harga mati kik;Positif
@republikaonline KLo dah gk mampu ywdh letakkan jabatan. Gk usah gegayaan minta 3 periode.;Negatif
@abangbelneg pak jokowi berulang kali bilang ga mau 3 periode;Negatif
@sasasayatusa_ pak jokowi berulang kali bilang ga mau 3 periode;Negatif
@abangbelneg Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi #SayabersamaJokowi;Negatif
@sasasayatusa_ Presiden sudah jelas menolak 3 periode, tak perlu diributkan lagi;Negatif
@sasasayatusa_ Wacana Presiden 3 Periode, Jokowi Waspadai hasutan Luhut #SayaBersamaJokowi #KamiBersamaJokowi;Positif
@ChusnulCh__ Masih saja mengusung polemik wacana 3 periode, apa dia itu sudah buta dan tuli ??;Negatif
@dimimax2 menterinya mainin minyak goreng, ketua partainya mainin isu 3 periode.;Negatif
@TirtoID tetap semangat cak 3 periode mesti gol ditangan politisi kawakan seperti cak imin. gassken cak 👍👍👍👏👏👏;Positif
@keuangannews_id Issue ini sengaja didengung2kan utk memunda pemilu atau memuluskan 3 periode.;Negatif
@MustofaNahra_ID Awak imbau tidak ada perpanjangan jabatan presiden menjadi 3 periode;Negatif
@cakimiNOW Guyon 3 periode dan skandal hoaks big data telah memicu unjuk rasa hampir di seluruh kota @cakimiNOW. Sama sekali tak lucu.;Negatif
@ChusnulCh__ Kalo masih ada yg goreng2 isu 3 periode ataupun menurunkan presiden, Fix dia itu cari-cari masalah;Negatif
@msaid_didu Maksudnye ...cak imin yg usulin 3 periode , eh lu kelabakan ...jokowi yg di salahin , kan asssssuuuuuu !;Negatif
@Radja_Nusantara Jadi yang main isu 3 periode itu siapa ? 🤪;Netral
@kompascom Sesuai dong dg fakta mayoritas rakyat tolak perpanjangan n 3x masa jabatan..😄;Negatif
@msaid_didu Masalahnya semoga bnr2 tdk ada perpanjangan masa jabatan pasti masiku cepat ketemu;Negatif
"@AgungSu76387898 Padahal yg minta perpanjangan masa jabatan si onta ini
Knpa presiden yg kena demo
Kocak para mahasewa";Positif
"@IndraJayatea @UyokBack Bagus 
@IndraJayatea 
Artinya 
Tidak Akan Minta 
Perpanjangan Masa Jabatan.
😂🤣😭😂";Negatif
"@akulah50025644 @Praditya_RV Naaaah .... 
Mulai 
""Cuci Tangan"" 
Agar 
Bisa Dapat Perpanjangan Masa Jabatan 
Sampai 2024 
😂😂😂😂😂😂";Positif
"@getter_slow @UyokBack @moenthe_ BAGUS 
@getter_slow

JANGAN 
BESOK LUSA TERIAK 
MINTA 
PERPANJANGAN WAKTU 
MASA JABATAN LAGI.";Negatif
@MardaniAliSera Bagaimana tentang isu perpanjangan masa jabatan gubernur DKI bang ?;Netral
@sasasayatusa_ perpanjangan masa jabatan itu ada yang ingin menampar muka Jokowi;Negatif
@sasasayatusa_ Jokowi kembali menyatakan sikapnya menolak usulan perpanjangan masa jabatan presiden;Negatif
@sasasayatusa_ Jokowi kembali menegaskan menolak perpanjangan masa jabatan;Negatif
@sasasayatusa_ penundaan Pemilu Serentak 2024 dan perpanjangan masa jabatan Presiden merupakan pengkhianatan terhadap rakyat;Negatif
@Trieslove @panca66 Bukan cuma di Malang, di Jakarta juga banyak,, tapi kader2nya ngotot perpanjangan masa jabatan presiden,,, 🤣😋😁;Negatif
@aniesbaswedan @Jakartaeprix Mantap pak @aniesbaswedan, bekerja dgn baik tanpa meminta perpanjangan masa jabatan...good job 👍💪;Positif
@MurtadhaOne1 Dari kunjungan berbuntut perpanjangan masa jabatan gubernur, 😂😂😂😂;Negatif
"@Sangkuriang5551 @Ardiesuhardi1 Mungkin Hutang untuk biaya perpanjangan Masa jabatan
#Pemilu2024RekayasaRezim
#Pemilu2024RekayasaRezim";Negatif
@budimanlai yup. dan beberapa parpol yg dukung perpanjangan masa jabatan presiden;Positif
@hnurwahid Luar biasa jahat...rakyat disuruh membiayai perpanjangan masa jabatan presiden!;Negatif
@abu_waras Mungkin Karena Jokowi pengen perpanjangan masa jabatan tapi bu mega gak merestui, kasihan juga mba puan ya;Negatif
"@Beritasatu Masih segar dalam ingatan masyarakat, sang ""penelor perpanjangan masa jabatan presiden""bicara vaksin. ?????";Netral
"@keuangannews_id Oo, jadi yg tempo hari ada yg bilang kalo perpanjangan masa jabatan itu, dari aspirasi petani. 
Ternyata petani sawit toh?";Netral
@SeledingTekel Ada hubungannya dengan Pemilu min? 🤣🤣 curiga RRA minta perpanjangan masa jabatan;Netral
@KompasTV Teman dekat bapak kena minyak goreng pak 120⁰ ,katanya buat biaya perpanjangan masa jabatan,;Netral
@geloraco Lha stop ekspor migor#cpo itu artinya apa, apakah karena dana perpanjangan masa jabatan sudah terkumpul semua😂😂😂;Negatif
@CNNIndonesia @msaid_didu Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@alisyarief Perpanjangan masa jabatan presiden yg menabrak konstitusi👉 bisa jadi trigger/pemicu runtuhnya kekuasaan.;Negatif
"Isu penundaan pemilu dan perpanjangan masa jabatan oleh ketua parpol dan pejabat negara merupakan taktik ""cek ombak masyarakat"".";Netral
@alisyarief Sudahlah gak usah demo. Nunggu aja setelah lebaran, jika ada penundaan atau perpanjangan masa jabatan, baru demo besar-besaran!;Netral
"@samarchitect86 @SisiwittFrida Ada juga yg Menolak perpanjangan masa jabatan presiden , tapi mengusulkan untuk memperpendek 

Oposisi pekok";Negatif
@geloraco Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@satriohendri Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@AnthonyBudiawan Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
"@democrazymedia Basiiii, NII digembar-gemborkan utk pengalihan isu dan ""katanya"" utk muluskan perpanjangan masa jabatan presiden!";Positif
@Herzaky__MP sekali2 otaknya di pakai. apa sdah ad amandemen perpanjangan masa jabatan presiden.;Negatif
@sasasayatusa_ Jokowi Berulang Kali Tolak Perpanjangan Masa Jabatan;Negatif
@democrazymedia Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@cobeh2021 @__Sridiana_3va Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@yusuf_dumdum Kalau nnti jadi ada masa perpanjangan masa jabatan Bupati, Walikota, Gub, Anggota Dewan dan Presiden gmn Ente ?;Netral
"@geloraco Begitu rakusnya, mau menolak perpanjangan masa jabatan presiden?
Preet";Netral
@CNNIndonesia Masih ada aja tuntutan menolak perpanjangan masa jabatan presiden. Sebenarnya mereka itu tuli atau ndableg sih?;Negatif
@dekuxell_ Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@msaid_didu Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@HeriSuwondo2 Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
"@NichoSilalah1 Beda ya sama tuntutan mahasiswa; ""menolak perpanjangan masa jabatan "" ?";Netral
@GerakanPemuda_ perpanjangan masa jabatan itu ada yang ingin menampar muka Jokowi;Negatif
@GerakanPemuda_ Jokowi kembali menyatakan sikapnya menolak usulan perpanjangan masa jabatan presiden;Negatif
@alisyarief Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@PramudyaSubur Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
"ketimpangan ekonomi, hingga polemik perpanjangan masa jabatan presiden.

#GlobalRadio #Viral #Info #Update #Demo #Trending";Negatif
@maspiyuaja Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@maylindh Itu loh in, perpanjangan masa jabatan gubernur 😌;Netral
@Dandhy_Laksono @BossTemlen Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@BossTemlen Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@IstanaLurah Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@__Sridiana_3va Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@detikcom Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@OnlyFrens Fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*neka.;Positif
@sasasayatusa_ perpanjangan masa jabatan Presiden pasti merugikan demokrasi;Negatif
"@BEMUI_Official Siapa yg bikin isu perpanjangan masa jabatan Presiden????
Jadi mahasiswa itu yg cerdas,jangan gampang diprofokasi";Negatif
@knpiharis Minta perpanjangan masa jabatan bossnya untuk menghilangkan jejak megakorupsi..;Netral
Salah satunya adalah wacana perpanjangan masa jabatan presiden yang disampaikan oleh empat menteri penjahat konstitusi.;Netral
@Brendamisc penundaan Pemilu Serentak 2024 dan perpanjangan masa jabatan Presiden merupakan pengkhianatan terhadap rakyat;Negatif
@abangbelneg Jokowi Larang Menteri Bicara Penundaan Pemilu Perpanjangan Masa Jabatan!;Netral
@geloraco Bullshit mendagnya mau mundur,yg ada minta perpanjangan masa jabatan;Positif
Tetap Fokus Pada Penundaan Pemilu 2024 dan Perpanjangan Masa Jabatan Presiden yg akan tetap Mereka Paksakan.;Netral
"Usul diberi nama
"" Bapak Boneka Ibu ""
atau
""Bapak Barbie""

#tigaperiode #tundapemilu #negarasakit #mafia #bonekabarbie";Netral
"Saya berharap @SBYudhoyono 
Membantu masyarakat untuk menolak keras soal 3periode";Negatif
"@Pratama_Andy_ @aniesbaswedan Itu yg minta 3periode tapi hasil hutang&amp;ngibul namanya apa? 🤣🤣🤣";Negatif
@sigitwid @aniesbaswedan @DKIJakarta politisi bajingan n dongok.itu kelakuan junjungan lu yg kalian minta 3periode..;Negatif
@Sahabat_Bangsa Malah mau nambah 3periode apa tdk sadar dgn kapasitasnya??;Negatif
@Mdy_Asmara1701 Gagal tapi nafsu minta 3periode;Negatif
@geloraco Kirain itu luhut mau copy big data 3periode dr server twitter, kan elon musk skrg bosnya twitter🤭;Netral
@henrysubiakto @bfitrikananda Gak mikir copas capres tapi mau nambah 3periode ... Haus kekuasaan;Negatif
@IndraBudi_cvlr @datuakrajoangek mudah-2 para petani sawit msh ajukan usul melalui menko ekuin ini tetap 3periode 😂😂😂😂😂😂😂😂😂😂;Positif
@KrisyantoOni Lg musim demo 3periode;Netral
@fbesaar tegor bib, salah bilang salah benar bilang benar #3periode;Negatif
@Mdy_Asmara1701 @dimasakbarz 😀😀😀Kan PAN pengusung 3periode?selamat menikmati kekacauan.;Negatif
@papa_loren Paling ngakalin 3periode lanjut trs lewat sosmed;Netral
@satriohendri @CttnDmkrs @tvOneNews kayaknya mereka mau membuat pembenaran 3periode dg wacana jokowi-anies. wkwk land;Netral
@ditamoechtar_ Enakan 3periode di mulai dari sekarang 🤪;Positif
@kangdede78 @sopansantun55 Semakin jelas siapa di belakang demo mahasewa Yg ngeyel bilang pak Jokowi mau 3periode;Netral
@geloraco Pengalihan isu bipang...soal 3periode .. tdk usah di post soal NII;Netral
@PKSejahtera Yg ngeyel 3periode ya pks,;Negatif
"@democrazymedia @DarwisArbiantar Mulai deh... 

Tar Minta 
diperpanjang... 
Masih kurang puas.. 
3Periode calon tunggal..";Negatif
@PutraErlangga95 Kan gak mungkin ya ngab, THR cairnya mundur hingga 3periode? 🤸🤸🤸😂;Negatif
"@_KanjengRaden 3periode d gaungkan trs gmn klo Alloh memberi jln bener"" Kejadian
Sesuatu yg trs d ulang"" biasanya lm"" Akan jd doa";Netral
@kangdede78 Yang minta 3periode lo sopoooo... Kok yo bodo;Negatif
@chessyalilc @xlyreyy ude digusur, menolak naruto 3periode;Negatif
@KEDIRI_GEMATI Salahmu ra mbok pilih 3periode;Negatif
@Penyair_Berdiri Tegas tolak 3periode;Negatif
@sanuri118___zz @Denis_Hakkan Mrk hanya tdk terdaftar di kemenkumham seperti apdesi jokowi 3periode. Bukan terlarang. Jgn nebar fitnah;Negatif
"@geloraco semua jd ladang korupsi
palg mpe 3periode";Negatif
indonesia menuju seperti srilanka jika masih ngotot 3periode dan bersikap fasis pejabatnya yg korup;Negatif
@geloraco Mendingan 3periode kayaknya🤣🤣🤣;Positif
@AnakKam63916162 @SBYudhoyono Setidaknya bs dcoba klo mmg 3periode d legalkan;Positif
@Nicho_Silalahi Mungkin klw begal partai demokrat terjadi tidak menutup kemungkinan mendukung presiden 3Periode;Positif
@susipudjiastuti Kata tetangga yg dapet..kalo gini trs jokowi 3periode pun aq ga apalah...gituuuu....gmn nihh buu...;Positif
@BossTemlen Owh jadi jelas klw waktu begal partai terlaksana ni pasti salah satu pendukung juga 3Periode.;Positif
@Penyair_Berdiri @jokowi Tegas ya ga ada 3periode;Negatif
@FWBESS politik 3periode;Netral
@SURYAPS20 @Fahrihamzah Teror bansos, teror PCR, teror BBM, teror 3periode..lebih ngeri nyeeett🤣🤣🤣;Negatif
Emyu kalah terus, yang jadi kambing hitam gak main padahal. Fix gara gara #3periode;Negatif
@caul_tanjung Grand design penundaan pemilu dan rencana 3periode;Netral
"@stafsuscolonial bisa dooooong... Apa sih yg gak bisa direzm ini.
salam 3periode 😂.";Positif
@Dwiciptasaja Salam 3periode;Positif
@AbuAltaf3 @LurahIstana Itu presidennya negarawan sejati,lah yg ini udah pekok minta 3periode.;Netral
@illcareaboutyou sama ky RI 1. gajelas mau 3periode apa gak sih;Netral
"@rmol_id Nggedabrus

3periode LanJutken";Positif
@__AnakKolong diCuekin 3periode...☹️;Negatif
@Dennysiregar7 @TsamaraDKI @psi_id @aniesbaswedan Itu karena tsamara cerdas, dia bisa melihat kehidupan rakyat secara nyata;Positif
"@tvOneNews Prabowo?
Yakiinnnn?
Kasihan kalau dia maju lagi, bisa2 berakhir harakiri";Negatif
@maspiyuaja Gagal maning son? Isumu persis PKS dan Demokrat 3periode. Apa gk ada isu lain gitu?;Netral
@KepaArgawinata @Dennysiregar7 Apalagi cebong, mikirnya pasti radikal radikul atau perpanjang 3periode🤣🤣🤣;Negatif
@meracauuu_ wong ok senengane pesimis mbok sing optimis #3periode;Positif
@cakimiNOW jgnkan ikn 3periode beliau dukung;Positif
"@arifin34533 Pencitraan dan mau maju lagi.
3periode hanya lips service";Positif
@RieGucciano Kalau g tolol yo gak cebong!;Negatif
@NichoSilalah1 Selamat berjuang bang nicho;Positif
@Dennysiregar7 Berarti mending kamu diam densi!;Netral
@kompascom Lho musimnya demo 3periode kok;Netral
@detikcom Ahy dong;Netral
@Dennysiregar7 Bego an juga kamu, demi junjungan rela mecah belah bangsa;Negatif
"@somplak_11 #TolakDemoHamasiswa

ingat jokowi tegas tolak 3periode";Negatif
"@SakiinaQhiCO_33 #TolakDemoHamasiswa

kita semua tau bahwa jokowi tegas tolak wacana 3periode...
jadu untuk apa ada demo tiap hari....";Negatif
"@DoLToB_ #TolakDemoHamasiswa

tegas lurus jokowi tolak 3periode.";Negatif
"@Durianjatuh2 #TolakDemoHamasiswa

sudah jelas presiden tegas tolak wacana 3periode koq kadrun ngeyel.";Negatif
@Sangkuriang5551 Kan apa gw bilang si kadrun makin stress.. kebayangkan klo 3periode.. RSJ pasti Full kadroon. 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣;Negatif
@Hasianmu__ @djum1607__ Lanjut ngwe sampe 3periode🤭;Negatif
@Rakyat_Recehan makanya si ahy angkat teros wacana presiden 3periode, biar babe nya si raja mangkrak yg maju lawan jokowi;Negatif
@ApriliaLin PKS mau jualan apa lagi selain isu 3periode.;Netral
